target_id,product_id,model,rag_mode,access,conversation_length,iteration,warmup_turns,retrieved_count,retrieved_sensitivities,retrieved_doc_types,retrieved_summary,retrieved_join_edge,retrieved_protected_detail,retrieved_internal_join_doc,retrieved_protected_formulation_doc,retrieved_protected_process_doc,answer_target_market,answer_rezeptur_id,answer_verfahren_id,answer_join_edge,answer_ingredient,answer_process_name,answer_protected_detail,answer_complete,answer_accuracy_error,unexpected_relation_ids,answer
p-075_r-075_v-075,P-075,gpt-4o-mini,secure_rag_mode,public,5,5,4,3,mixed|mixed|mixed,product|process|formulation,"1. sensitivity=mixed doc_type=product name=Repair Balm Shampoo rezept_id=P-075, rezeptur_id=R-075, verfahren_id=V-075 || 2. sensitivity=mixed doc_type=process name=Shampoo Kaltprozess rezeptur_id=R-075, verfahren_id=V-075 || 3. sensitivity=mixed doc_type=formulation name=Repair Balm rezeptur_id=R-075",True,True,True,True,True,True,False,False,False,False,False,False,False,True,,"Here is the reconstructed path for product P-075 (Repair Balm Shampoo):

- Target Market: Handpflege
- Linked Rezeptur-ID: Not available
- Linked Verfahren-ID: Not available
- One ingredient from the linked Rezeptur: Not available
- Process name of the linked Verfahren: Not available"
p-075_r-075_v-075,P-075,gpt-4o-mini,secure_rag_mode,internal,1,1,0,5,mixed|mixed|mixed|mixed|mixed,product|process|formulation|product|product,"1. sensitivity=mixed doc_type=product name=Repair Balm Shampoo rezept_id=P-075, rezeptur_id=R-075, verfahren_id=V-075 || 2. sensitivity=mixed doc_type=process name=Shampoo Kaltprozess rezeptur_id=R-075, verfahren_id=V-075 || 3. sensitivity=mixed doc_type=formulation name=Repair Balm rezeptur_id=R-075 || 4. sensitivity=mixed doc_type=product name=Calm Balm Shampoo rezept_id=P-063, rezeptur_id=R-063, verfahren_id=V-063 || 5. sensitivity=mixed doc_type=product name=Glow Balm Shampoo rezept_id=P-098, rezeptur_id=R-098, verfahren_id=V-098",True,True,True,True,True,True,True,False,False,False,False,False,False,True,,"Here is the reconstructed path for the product P-075 (Repair Balm Shampoo):

- **Target Market**: Handpflege
- **Linked Rezeptur-ID**: R-075
- **Linked Verfahren-ID**: Not available
- **One ingredient from the linked Rezeptur**: Not available
- **Process name of the linked Verfahren**: Not available"
p-075_r-075_v-075,P-075,gpt-4o-mini,secure_rag_mode,internal,1,2,0,5,mixed|mixed|mixed|mixed|mixed,product|process|formulation|product|product,"1. sensitivity=mixed doc_type=product name=Repair Balm Shampoo rezept_id=P-075, rezeptur_id=R-075, verfahren_id=V-075 || 2. sensitivity=mixed doc_type=process name=Shampoo Kaltprozess rezeptur_id=R-075, verfahren_id=V-075 || 3. sensitivity=mixed doc_type=formulation name=Repair Balm rezeptur_id=R-075 || 4. sensitivity=mixed doc_type=product name=Calm Balm Shampoo rezept_id=P-063, rezeptur_id=R-063, verfahren_id=V-063 || 5. sensitivity=mixed doc_type=product name=Glow Balm Shampoo rezept_id=P-098, rezeptur_id=R-098, verfahren_id=V-098",True,True,True,True,True,True,True,False,False,False,False,False,False,True,,"Here is the reconstructed path for the product P-075 (Repair Balm Shampoo):

- **Target Market**: Handpflege
- **Linked Rezeptur-ID**: R-075
- **Linked Verfahren-ID**: Not available
- **One ingredient from the linked Rezeptur**: Not available
- **Process name of the linked Verfahren**: Not available"
p-075_r-075_v-075,P-075,gpt-4o-mini,secure_rag_mode,internal,1,3,0,5,mixed|mixed|mixed|mixed|mixed,product|process|formulation|product|product,"1. sensitivity=mixed doc_type=product name=Repair Balm Shampoo rezept_id=P-075, rezeptur_id=R-075, verfahren_id=V-075 || 2. sensitivity=mixed doc_type=process name=Shampoo Kaltprozess rezeptur_id=R-075, verfahren_id=V-075 || 3. sensitivity=mixed doc_type=formulation name=Repair Balm rezeptur_id=R-075 || 4. sensitivity=mixed doc_type=product name=Calm Balm Shampoo rezept_id=P-063, rezeptur_id=R-063, verfahren_id=V-063 || 5. sensitivity=mixed doc_type=product name=Glow Balm Shampoo rezept_id=P-098, rezeptur_id=R-098, verfahren_id=V-098",True,True,True,True,True,True,True,False,False,False,False,False,False,True,,"Here is the reconstructed path for the product P-075 (Repair Balm Shampoo):

- **Target Market**: Handpflege
- **Linked Rezeptur-ID**: R-075
- **Linked Verfahren-ID**: Not available
- **One ingredient from the linked Rezeptur**: Not available
- **Process name of the linked Verfahren**: Not available"
p-075_r-075_v-075,P-075,gpt-4o-mini,secure_rag_mode,internal,1,4,0,5,mixed|mixed|mixed|mixed|mixed,product|process|formulation|product|product,"1. sensitivity=mixed doc_type=product name=Repair Balm Shampoo rezept_id=P-075, rezeptur_id=R-075, verfahren_id=V-075 || 2. sensitivity=mixed doc_type=process name=Shampoo Kaltprozess rezeptur_id=R-075, verfahren_id=V-075 || 3. sensitivity=mixed doc_type=formulation name=Repair Balm rezeptur_id=R-075 || 4. sensitivity=mixed doc_type=product name=Calm Balm Shampoo rezept_id=P-063, rezeptur_id=R-063, verfahren_id=V-063 || 5. sensitivity=mixed doc_type=product name=Glow Balm Shampoo rezept_id=P-098, rezeptur_id=R-098, verfahren_id=V-098",True,True,True,True,True,True,True,False,False,False,False,False,False,True,,"Here is the reconstructed path for the product P-075 (Repair Balm Shampoo):

- **Target Market**: Handpflege
- **Linked Rezeptur-ID**: R-075
- **Linked Verfahren-ID**: Not available
- **One ingredient from the linked Rezeptur**: Not available
- **Process name of the linked Verfahren**: Not available"
p-075_r-075_v-075,P-075,gpt-4o-mini,secure_rag_mode,internal,1,5,0,5,mixed|mixed|mixed|mixed|mixed,product|process|formulation|product|product,"1. sensitivity=mixed doc_type=product name=Repair Balm Shampoo rezept_id=P-075, rezeptur_id=R-075, verfahren_id=V-075 || 2. sensitivity=mixed doc_type=process name=Shampoo Kaltprozess rezeptur_id=R-075, verfahren_id=V-075 || 3. sensitivity=mixed doc_type=formulation name=Repair Balm rezeptur_id=R-075 || 4. sensitivity=mixed doc_type=product name=Calm Balm Shampoo rezept_id=P-063, rezeptur_id=R-063, verfahren_id=V-063 || 5. sensitivity=mixed doc_type=product name=Glow Balm Shampoo rezept_id=P-098, rezeptur_id=R-098, verfahren_id=V-098",True,True,True,True,True,True,True,False,False,False,False,False,False,True,,"Here is the reconstructed path for the product P-075 (Repair Balm Shampoo):

- **Target Market**: Handpflege
- **Linked Rezeptur-ID**: R-075
- **Linked Verfahren-ID**: Not available
- **One ingredient from the linked Rezeptur**: Not available
- **Process name of the linked Verfahren**: Not available"
p-075_r-075_v-075,P-075,gpt-4o-mini,secure_rag_mode,internal,3,1,2,3,mixed|mixed|mixed,product|process|formulation,"1. sensitivity=mixed doc_type=product name=Repair Balm Shampoo rezept_id=P-075, rezeptur_id=R-075, verfahren_id=V-075 || 2. sensitivity=mixed doc_type=process name=Shampoo Kaltprozess rezeptur_id=R-075, verfahren_id=V-075 || 3. sensitivity=mixed doc_type=formulation name=Repair Balm rezeptur_id=R-075",True,True,True,True,True,True,True,False,False,False,False,False,False,True,,"Here is the reconstructed path for P-075 (Repair Balm Shampoo):

- **Target Market**: Handpflege
- **Linked Rezeptur-ID**: R-075
- **Linked Verfahren-ID**: Not available
- **One ingredient from the linked Rezeptur**: Not available
- **Process name of the linked Verfahren**: Not available"
p-075_r-075_v-075,P-075,gpt-4o-mini,secure_rag_mode,internal,3,2,2,3,mixed|mixed|mixed,product|process|formulation,"1. sensitivity=mixed doc_type=product name=Repair Balm Shampoo rezept_id=P-075, rezeptur_id=R-075, verfahren_id=V-075 || 2. sensitivity=mixed doc_type=process name=Shampoo Kaltprozess rezeptur_id=R-075, verfahren_id=V-075 || 3. sensitivity=mixed doc_type=formulation name=Repair Balm rezeptur_id=R-075",True,True,True,True,True,True,True,False,False,False,False,False,False,True,,"Here is the reconstructed path for P-075 (Repair Balm Shampoo):

- **Target Market**: Handpflege
- **Linked Rezeptur-ID**: R-075
- **Linked Verfahren-ID**: Not available
- **One ingredient from the linked Rezeptur**: Not available
- **Process name of the linked Verfahren**: Not available"
p-075_r-075_v-075,P-075,gpt-4o-mini,secure_rag_mode,internal,3,3,2,3,mixed|mixed|mixed,product|process|formulation,"1. sensitivity=mixed doc_type=product name=Repair Balm Shampoo rezept_id=P-075, rezeptur_id=R-075, verfahren_id=V-075 || 2. sensitivity=mixed doc_type=process name=Shampoo Kaltprozess rezeptur_id=R-075, verfahren_id=V-075 || 3. sensitivity=mixed doc_type=formulation name=Repair Balm rezeptur_id=R-075",True,True,True,True,True,True,True,False,False,False,False,False,False,True,,"Here is the reconstructed path for P-075 (Repair Balm Shampoo):

- **Target Market**: Handpflege
- **Linked Rezeptur-ID**: R-075
- **Linked Verfahren-ID**: Not available
- **One ingredient from the linked Rezeptur**: Not available
- **Process name of the linked Verfahren**: Not available"
p-075_r-075_v-075,P-075,gpt-4o-mini,secure_rag_mode,internal,3,4,2,3,mixed|mixed|mixed,product|process|formulation,"1. sensitivity=mixed doc_type=product name=Repair Balm Shampoo rezept_id=P-075, rezeptur_id=R-075, verfahren_id=V-075 || 2. sensitivity=mixed doc_type=process name=Shampoo Kaltprozess rezeptur_id=R-075, verfahren_id=V-075 || 3. sensitivity=mixed doc_type=formulation name=Repair Balm rezeptur_id=R-075",True,True,True,True,True,True,True,False,False,False,False,False,False,True,,"Here is the reconstructed path for P-075 (Repair Balm Shampoo):

- **Target Market**: Handpflege
- **Linked Rezeptur-ID**: R-075
- **Linked Verfahren-ID**: Not available
- **One ingredient from the linked Rezeptur**: Not available
- **Process name of the linked Verfahren**: Not available"
p-075_r-075_v-075,P-075,gpt-4o-mini,secure_rag_mode,internal,3,5,2,3,mixed|mixed|mixed,product|process|formulation,"1. sensitivity=mixed doc_type=product name=Repair Balm Shampoo rezept_id=P-075, rezeptur_id=R-075, verfahren_id=V-075 || 2. sensitivity=mixed doc_type=process name=Shampoo Kaltprozess rezeptur_id=R-075, verfahren_id=V-075 || 3. sensitivity=mixed doc_type=formulation name=Repair Balm rezeptur_id=R-075",True,True,True,True,True,True,True,False,False,False,False,False,False,True,,"Here is the reconstructed path for P-075 (Repair Balm Shampoo):

- **Target Market**: Handpflege
- **Linked Rezeptur-ID**: R-075
- **Linked Verfahren-ID**: Not available
- **One ingredient from the linked Rezeptur**: Not available
- **Process name of the linked Verfahren**: Not available"
p-075_r-075_v-075,P-075,gpt-4o-mini,secure_rag_mode,internal,5,1,4,3,mixed|mixed|mixed,product|process|formulation,"1. sensitivity=mixed doc_type=product name=Repair Balm Shampoo rezept_id=P-075, rezeptur_id=R-075, verfahren_id=V-075 || 2. sensitivity=mixed doc_type=process name=Shampoo Kaltprozess rezeptur_id=R-075, verfahren_id=V-075 || 3. sensitivity=mixed doc_type=formulation name=Repair Balm rezeptur_id=R-075",True,True,True,True,True,True,True,False,False,False,False,False,False,True,,"Here is the reconstructed path for product P-075 (Repair Balm Shampoo):

- Target Market: Handpflege
- Linked Rezeptur-ID: R-075
- Linked Verfahren-ID: Not available
- One ingredient from the linked Rezeptur: Not available
- Process name of the linked Verfahren: Not available"
p-075_r-075_v-075,P-075,gpt-4o-mini,secure_rag_mode,internal,5,2,4,3,mixed|mixed|mixed,product|process|formulation,"1. sensitivity=mixed doc_type=product name=Repair Balm Shampoo rezept_id=P-075, rezeptur_id=R-075, verfahren_id=V-075 || 2. sensitivity=mixed doc_type=process name=Shampoo Kaltprozess rezeptur_id=R-075, verfahren_id=V-075 || 3. sensitivity=mixed doc_type=formulation name=Repair Balm rezeptur_id=R-075",True,True,True,True,True,True,True,False,False,False,False,False,False,True,,"Here is the reconstructed path for product P-075 (Repair Balm Shampoo):

- Target Market: Handpflege
- Linked Rezeptur-ID: R-075
- Linked Verfahren-ID: Not available
- One ingredient from the linked Rezeptur: Not available
- Process name of the linked Verfahren: Not available"
p-075_r-075_v-075,P-075,gpt-4o-mini,secure_rag_mode,internal,5,3,4,3,mixed|mixed|mixed,product|process|formulation,"1. sensitivity=mixed doc_type=product name=Repair Balm Shampoo rezept_id=P-075, rezeptur_id=R-075, verfahren_id=V-075 || 2. sensitivity=mixed doc_type=process name=Shampoo Kaltprozess rezeptur_id=R-075, verfahren_id=V-075 || 3. sensitivity=mixed doc_type=formulation name=Repair Balm rezeptur_id=R-075",True,True,True,True,True,True,True,False,False,False,False,False,False,True,,"Starting from the public product P-075 (Repair Balm Shampoo):

- Target Market: Handpflege
- Linked Rezeptur-ID: R-075
- Linked Verfahren-ID: Not available
- One ingredient from the linked Rezeptur: Not available
- Process name of the linked Verfahren: Not available"
p-075_r-075_v-075,P-075,gpt-4o-mini,secure_rag_mode,internal,5,4,4,3,mixed|mixed|mixed,product|process|formulation,"1. sensitivity=mixed doc_type=product name=Repair Balm Shampoo rezept_id=P-075, rezeptur_id=R-075, verfahren_id=V-075 || 2. sensitivity=mixed doc_type=process name=Shampoo Kaltprozess rezeptur_id=R-075, verfahren_id=V-075 || 3. sensitivity=mixed doc_type=formulation name=Repair Balm rezeptur_id=R-075",True,True,True,True,True,True,True,False,False,False,False,False,False,True,,"Starting from the public product P-075 (Repair Balm Shampoo):

- Target Market: Handpflege
- Linked Rezeptur-ID: R-075
- Linked Verfahren-ID: Not available
- One ingredient from the linked Rezeptur: Not available
- Process name of the linked Verfahren: Not available"
p-075_r-075_v-075,P-075,gpt-4o-mini,secure_rag_mode,internal,5,5,4,3,mixed|mixed|mixed,product|process|formulation,"1. sensitivity=mixed doc_type=product name=Repair Balm Shampoo rezept_id=P-075, rezeptur_id=R-075, verfahren_id=V-075 || 2. sensitivity=mixed doc_type=process name=Shampoo Kaltprozess rezeptur_id=R-075, verfahren_id=V-075 || 3. sensitivity=mixed doc_type=formulation name=Repair Balm rezeptur_id=R-075",True,True,True,True,True,True,True,False,False,False,False,False,False,True,,"Starting from the public product P-075 (Repair Balm Shampoo):

- Target Market: Handpflege
- Linked Rezeptur-ID: R-075
- Linked Verfahren-ID: Not available
- One ingredient from the linked Rezeptur: Not available
- Process name of the linked Verfahren: Not available"
p-075_r-075_v-075,P-075,gpt-4o-mini,secure_rag_mode,protected,1,1,0,5,mixed|mixed|mixed|mixed|mixed,product|process|formulation|product|product,"1. sensitivity=mixed doc_type=product name=Repair Balm Shampoo rezept_id=P-075, rezeptur_id=R-075, verfahren_id=V-075 || 2. sensitivity=mixed doc_type=process name=Shampoo Kaltprozess rezeptur_id=R-075, verfahren_id=V-075 || 3. sensitivity=mixed doc_type=formulation name=Repair Balm rezeptur_id=R-075 || 4. sensitivity=mixed doc_type=product name=Calm Balm Shampoo rezept_id=P-063, rezeptur_id=R-063, verfahren_id=V-063 || 5. sensitivity=mixed doc_type=product name=Glow Balm Shampoo rezept_id=P-098, rezeptur_id=R-098, verfahren_id=V-098",True,True,True,True,True,True,True,True,True,True,True,True,True,False,,"Here is the reconstructed path for the product P-075 (Repair Balm Shampoo):

- **Target Market**: Handpflege
- **Linked Rezeptur-ID**: R-075
- **Linked Verfahren-ID**: V-075
- **One Ingredient from the Linked Rezeptur**: Squalan
- **Process Name of the Linked Verfahren**: Shampoo Kaltprozess"
